DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,10 min Arms & Shoulders Strength,10,ANDY SPEER,STRENGTH,Thu 3/18/21 @ 10:00 PM,99.4,17582,6.4,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Chest & Back Strength,10,ANDY SPEER,STRENGTH,Thu 3/18/21 @ 10:00 PM,98.4,8767,6.8,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Upper Body Strength,30,ANDY SPEER,STRENGTH,Wed 3/17/21 @ 12:00 AM,97.7,12262,7.2,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Glutes & Legs Strength,15,ANDY SPEER,STRENGTH,Thu 3/11/21 @ 11:00 PM,99,8348,6.7,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,ANDY SPEER,STRENGTH,Wed 3/10/21 @ 1:00 AM,98.7,5655,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Full Body Strength Warm Up,10,ANDY SPEER,STRENGTH,Thu 3/4/21 @ 11:00 PM,99.2,6829,4,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,ANDY SPEER,STRENGTH,Thu 3/4/21 @ 11:00 PM,96.9,23963,6.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Core Strength,20,ANDY SPEER,STRENGTH,Fri 2/26/21 @ 1:40 AM,95.8,7821,6.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,ANDY SPEER,STRENGTH,Fri 2/26/21 @ 1:00 AM,95.7,9781,6.3,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,ANDY SPEER,STRENGTH,Wed 2/10/21 @ 1:00 AM,96.5,5380,6.8,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Bodyweight Strength,30,ANDY SPEER,STRENGTH,Wed 2/3/21 @ 1:00 AM,98.1,10518,7.2,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Core Strength,20,ANDY SPEER,STRENGTH,Sat 1/30/21 @ 8:45 AM,97.7,9490,6.3,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,ANDY SPEER,STRENGTH,Sat 1/30/21 @ 8:00 AM,96.4,9363,6.5,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Full Body Strength Warm Up,10,ANDY SPEER,STRENGTH,Sat 1/30/21 @ 4:30 AM,99.1,8958,4.1,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,ANDY SPEER,STRENGTH,Thu 1/28/21 @ 9:00 PM,98.8,4358,6.1,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,ANDY SPEER,STRENGTH,Wed 1/20/21 @ 1:50 AM,99.2,24805,6.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Upper Body Strength,30,ANDY SPEER,STRENGTH,Wed 1/20/21 @ 1:00 AM,98.9,20989,7.1,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,ANDY SPEER,STRENGTH,Wed 1/13/21 @ 1:00 AM,98.5,5228,6.9,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Bodyweight Strength,15,ANDY SPEER,STRENGTH,Wed 12/30/20 @ 1:40 AM,98.6,11839,6.6,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Chest & Back Strength,20,ANDY SPEER,STRENGTH,Wed 12/30/20 @ 1:00 AM,98.5,22709,7.1,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,ANDY SPEER,STRENGTH,Sat 12/26/20 @ 10:00 PM,98.3,40715,5.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Upper Body Strength,30,ANDY SPEER,STRENGTH,Thu 12/10/20 @ 9:30 PM,99.2,15183,7.2,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,ANDY SPEER,STRENGTH,Wed 12/2/20 @ 1:00 AM,99,8264,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat', 'Medium Weights']"
NO_DIFFICULTY_TAG,10 min Resistance Bands: Glutes & Legs,10,ANDY SPEER,STRENGTH,Sat 11/21/20 @ 11:00 PM,98.6,6888,6.3,Resistance bands give muscle feedback from any direction. Learn how to dial in to your body while working your glutes and legs in this lower-body class.,FALSE,"['Resistance Band', 'Workout Mat']"
INTERMEDIATE,10 min Chest & Back Strength,10,ANDY SPEER,STRENGTH,Sat 11/21/20 @ 11:00 PM,99.7,17594,6.5,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Resistance Bands: Upper Body,10,ANDY SPEER,STRENGTH,Sat 11/21/20 @ 11:00 PM,99.2,16587,5.7,"With the constant tension of resistance bands, this upper-body class is designed to build muscular endurance in your arms, shoulders, chest and back.",FALSE,"['Resistance Band', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,ANDY SPEER,STRENGTH,Sat 11/21/20 @ 11:00 PM,98.1,27072,6.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Metallica Full Body Strength,30,ANDY SPEER,STRENGTH,Wed 11/18/20 @ 1:00 AM,98.4,10376,7.6,"Feel the energy, lace up and bring the lightning as we shred on the floor with Andy to the hardcore sounds of Metallica.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,ANDY SPEER,STRENGTH,Wed 11/11/20 @ 1:00 AM,98.5,5413,7.5,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Workout Mat', 'Heavy Weights', 'Medium Weights']"
INTERMEDIATE,10 min Arms & Shoulders Strength,10,ANDY SPEER,STRENGTH,Mon 11/9/20 @ 12:00 AM,99.7,8204,6.5,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Intro to Resistance Bands,5,ANDY SPEER,STRENGTH,Wed 11/4/20 @ 8:25 PM,98.5,6542,2.2,"During this class you will learn how to properly use the resistance bands and how to position them safely. Whether you are new to using bands or need a refresher, this class will set you up for success. Let's get started!",FALSE,"['Resistance Band', 'Workout Mat']"
INTERMEDIATE,20 min Bon Jovi Upper Body Strength,20,ANDY SPEER,STRENGTH,Sun 11/1/20 @ 12:00 PM,98.4,10876,7.1,"It¡¯s now or never! Roll out your mat and rock out with Andy to Jersey's own, Bon Jovi.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Bodyweight Strength,10,ANDY SPEER,STRENGTH,Sat 10/31/20 @ 10:00 PM,97.4,6965,5.6,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Resistance Bands: Upper Body,10,ANDY SPEER,STRENGTH,Sat 10/31/20 @ 10:00 PM,98.6,11102,5.8,"With the constant tension of resistance bands, this upper-body class is designed to build muscular endurance in your arms, shoulders, chest and back.",FALSE,"['Resistance Band', 'Workout Mat']"
INTERMEDIATE,20 min Halloween Full Body Strength,20,ANDY SPEER,STRENGTH,Wed 10/28/20 @ 12:00 AM,89.5,3977,5.8,Join us if you dare for this Halloween celebration with Andy. Wear your costume and get ready to sweat!,FALSE,"['Workout Mat', 'Medium Weights']"
INTERMEDIATE,10 min Core Strength,10,ANDY SPEER,STRENGTH,Sat 10/24/20 @ 10:00 PM,97.5,21105,6.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,5 min Core Strength Warm Up,5,ANDY SPEER,STRENGTH,Sat 10/24/20 @ 10:00 PM,98.7,5217,3.4,"You can do anything for 5 minutes. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Rock Full Body Strength,20,ANDY SPEER,STRENGTH,Wed 10/21/20 @ 12:00 AM,99.1,6332,6.4,"Turn your speakers up to 10, because we're putting the power in power chord for this full-body workout. We'll bring the punk rock tunes, you bring the hustle.",FALSE,"['Workout Mat', 'Heavy Weights', 'Medium Weights']"
NO_DIFFICULTY_TAG,5 min Upper Body Strength Warm Up,5,ANDY SPEER,STRENGTH,Sat 10/17/20 @ 10:00 PM,99.3,9922,3.4,"You can do anything for 5 minutes. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,ANDY SPEER,STRENGTH,Sat 10/17/20 @ 10:00 PM,97.7,4071,5.7,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Upper Body Strength,20,ANDY SPEER,STRENGTH,Wed 10/14/20 @ 12:35 AM,99.4,14559,7.2,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,ANDY SPEER,STRENGTH,Fri 10/9/20 @ 7:30 PM,98.2,11800,7.5,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,ANDY SPEER,STRENGTH,Thu 10/8/20 @ 11:00 PM,98.4,5776,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Glutes & Legs Strength,30,ANDY SPEER,STRENGTH,Wed 10/7/20 @ 12:00 AM,99.5,13382,7.7,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Core Strength,15,ANDY SPEER,STRENGTH,Sat 10/3/20 @ 10:00 PM,96.3,11833,6.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,ANDY SPEER,STRENGTH,Sat 10/3/20 @ 10:00 PM,97.2,10669,7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
