DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Sun 9/1/19 @ 9:30 PM,91,1896,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,[]
BEGINNER,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Thu 8/29/19 @ 8:05 AM,95.9,3715,6.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
BEGINNER,30 min Full Body Strength,30,REBECCA KENNEDY,STRENGTH,Thu 8/29/19 @ 7:30 AM,97.2,11475,6.9,Join us for a high-energy full body strength training workout.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Chest & Back Strength,10,REBECCA KENNEDY,STRENGTH,Wed 8/28/19 @ 6:05 AM,96.9,1929,7.2,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Tue 8/27/19 @ 5:55 AM,98.9,2253,7.3,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Sun 8/25/19 @ 10:05 PM,95,11521,5.5,Join us for a standing core workout to align and strengthen your abdominal muscles and lower back,FALSE,['Workout Mat']
INTERMEDIATE,20 min Chest & Back Strength,20,REBECCA KENNEDY,STRENGTH,Fri 8/23/19 @ 6:25 PM,97.4,1559,7.3,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Fri 8/23/19 @ 6:00 PM,89.6,1590,7.1,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Wed 8/21/19 @ 5:55 AM,95,1501,7,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,REBECCA KENNEDY,STRENGTH,Fri 8/16/19 @ 6:35 PM,94.4,7889,5.7,Join us for a standing core workout to align and strengthen your abdominal muscles and lower back,FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Wed 8/7/19 @ 7:25 PM,98.8,1444,7.4,Grab your weights and join us for 20 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,REBECCA KENNEDY,STRENGTH,Wed 8/7/19 @ 7:00 PM,91.5,1733,6,Join us for 30 minutes of glutes and legs work to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
