DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
NO_DIFFICULTY_TAG,10 min Core Strength,10,SELENA SAMUELA,STRENGTH,Sun 2/23/20 @ 11:05 PM,96.7,15050,6.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Full Body Strength,20,SELENA SAMUELA,STRENGTH,Thu 2/20/20 @ 5:01 AM,97.3,6500,6.4,This full body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,SELENA SAMUELA,STRENGTH,Tue 2/18/20 @ 9:35 PM,97.6,5632,6.2,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,SELENA SAMUELA,STRENGTH,Fri 2/14/20 @ 8:35 PM,96.4,13651,6.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,[]
INTERMEDIATE,20 min Arms & Shoulders Strength,20,SELENA SAMUELA,STRENGTH,Fri 1/31/20 @ 8:25 PM,99.2,7434,7,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,SELENA SAMUELA,STRENGTH,Wed 1/29/20 @ 8:35 PM,98.8,3806,6.2,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Chest & Back Strength,10,SELENA SAMUELA,STRENGTH,Fri 1/24/20 @ 8:35 PM,94.8,9097,7.5,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,SELENA SAMUELA,STRENGTH,Mon 1/13/20 @ 8:35 PM,98.3,12389,7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Full Body Strength,20,SELENA SAMUELA,STRENGTH,Mon 1/6/20 @ 8:25 PM,97.7,3480,6.6,"Join us for a high-energy full body strength training workout where you¡¯ll focus on renegade rows, bicep curls and chops.",FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,SELENA SAMUELA,STRENGTH,Mon 12/23/19 @ 7:25 PM,95.7,2674,6.4,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,SELENA SAMUELA,STRENGTH,Wed 12/11/19 @ 7:55 AM,97.7,4382,6.4,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,SELENA SAMUELA,STRENGTH,Mon 11/25/19 @ 3:25 AM,95.2,6728,6.8,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
BEGINNER,20 min Arms & Shoulders Strength,20,SELENA SAMUELA,STRENGTH,Mon 11/25/19 @ 2:35 AM,98.6,9062,5,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,SELENA SAMUELA,STRENGTH,Mon 11/11/19 @ 7:35 PM,97.8,3567,6,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Full Body Strength,20,SELENA SAMUELA,STRENGTH,Fri 11/1/19 @ 7:25 PM,98.5,1764,6.5,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,SELENA SAMUELA,STRENGTH,Fri 10/25/19 @ 7:35 PM,98.6,4631,5.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,SELENA SAMUELA,STRENGTH,Mon 10/21/19 @ 6:25 PM,97.5,2916,6.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,SELENA SAMUELA,STRENGTH,Tue 10/8/19 @ 8:05 AM,98,3067,6.7,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,SELENA SAMUELA,STRENGTH,Mon 9/9/19 @ 6:35 PM,98.8,4096,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
ADVANCED,20 min Glutes & Legs Strength,20,SELENA SAMUELA,STRENGTH,Mon 8/26/19 @ 6:25 PM,98.8,19883,7.5,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
