DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
BEGINNER,20 min Full Body Strength,20,ROBIN ARZ?N,STRENGTH,Tue 1/14/20 @ 6:55 AM,99.5,8996,6.4,Join us for a high-energy full body strength training workout.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,ROBIN ARZ?N,STRENGTH,Tue 1/7/20 @ 7:05 AM,99.5,31471,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,ROBIN ARZ?N,STRENGTH,Sat 1/4/20 @ 9:30 PM,99.8,36671,6.5,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,ROBIN ARZ?N,STRENGTH,Tue 12/24/19 @ 7:05 AM,99.8,19242,6.8,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms Toning,10,ROBIN ARZ?N,STRENGTH,Thu 12/12/19 @ 6:10 AM,99.9,33934,6.7,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Core Strength,10,ROBIN ARZ?N,STRENGTH,Tue 12/10/19 @ 7:05 AM,99.3,17065,7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
BEGINNER,20 min Bodyweight Strength,20,ROBIN ARZ?N,STRENGTH,Tue 12/3/19 @ 6:55 AM,99.2,13722,6.2,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,[]
NO_DIFFICULTY_TAG,10 min Core Strength,10,ROBIN ARZ?N,STRENGTH,Tue 11/26/19 @ 7:05 AM,99.3,7719,7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,[]
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,ROBIN ARZ?N,STRENGTH,Fri 11/22/19 @ 10:00 PM,99.3,2789,5.9,"On the road again? Squeeze in an effective sweat session with no equipment â€?just a chair for support! This bodyweight workout is perfect for airports, train stations and anywhere your travels may take you.",FALSE,[]
NO_DIFFICULTY_TAG,10 min Arms Toning,10,ROBIN ARZ?N,STRENGTH,Thu 11/14/19 @ 5:50 AM,99.9,25202,6.8,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
BEGINNER,20 min Full Body Strength,20,ROBIN ARZ?N,STRENGTH,Tue 11/5/19 @ 6:55 AM,99.5,5725,6.1,Join us for a high-energy full body strength training workout.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,ROBIN ARZ?N,STRENGTH,Fri 11/1/19 @ 8:00 AM,99.8,9243,6.8,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,ROBIN ARZ?N,STRENGTH,Fri 11/1/19 @ 8:00 AM,99.6,25225,6.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,ROBIN ARZ?N,STRENGTH,Tue 10/29/19 @ 8:05 AM,98.6,6021,6.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Full Body Strength,10,ROBIN ARZ?N,STRENGTH,Tue 10/22/19 @ 6:05 AM,99.6,6143,6.5,Join us for a high-energy full body strength training workout.,FALSE,"['Medium Weights', 'Workout Mat']"
